1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220
235,1999,7.8507892,6.259550762,6.96156018,7.445196942,7.606345169,7.511811223,7.591055686,7.697691082,7.70080197,7.769401656,7.735800342,7.724001951,7.760950954,7.748488403,7.744207199,7.747179201,7.756885334,7.742075975,7.764467573,7.789114396,7.769048296,7.784208449,7.816686457,7.79407409,7.804193308,7.818959662,7.794753763,7.816750199,7.826013496,7.810591293,7.803692454,7.805444362,7.817563436,7.816810649,7.821233676,7.833294823,7.823662985,7.835782514,7.829625814,7.825770666,7.833891929,7.831225519,7.835554441,7.824053835,7.832895444,7.839984931,7.838133637,7.834790496,7.838055029,7.835843447,7.832182031,7.838998641,7.8347153,7.836099734,7.841020983,7.834166035,7.838658785,7.84052582,7.832567805,7.842991594,7.835845283,7.839060482,7.837178251,7.838697677,7.842254516,7.83920621,7.836659445,7.841950434,7.842834298,7.843916124,7.842199606,7.839176201,7.846516998,7.843945446,7.84465771,7.84711099,7.845178407,7.844958135,7.845299174,7.84961296,7.849510669,7.845843722,7.8479688,7.84587978,7.846603272,7.848565405,7.849520956,7.845771753,7.848688772,7.846305323,7.848297448,7.846496692,7.846895812,7.848732643,7.849957289,7.847043387,7.8476052,7.84795731,7.848351963,7.848464542,7.848071354,7.848051939,7.850296155,7.848385531,7.849521403,7.850102643,7.848965782,7.849050811,7.849168154,7.8497512,7.84925506,7.848910797,7.8499772,7.849482701,7.849521225,7.849304758,7.850303885,7.849944508,7.849805692,7.849264321,7.850118381,7.849970943,7.850429324,7.850568263,7.849807098,7.850470636,7.8502562,7.849594898,7.8501222,7.850010282,7.8502282,7.8499272,7.849918629,7.8502722,7.8506882,7.850558291,7.850209991,7.8501272,7.850368261,7.850072062,7.8502892,7.850446945,7.850458453,7.850293325,7.8507892,7.8503982,7.8504312,7.8506902,7.8504902,7.8503352,7.850284169,7.8505682,7.8502912,7.850539699,7.8503752,7.8504162,7.850471936,7.850682575,7.850577676,7.850731195,7.8505702,7.850537886,7.850602954,7.8504502,7.850673779,7.8507492,7.8506552,7.8506172,7.8506872,7.8506492,7.8506532,7.850652073,7.8506592,7.85076325,7.8506742,7.8507122,7.8506962,7.8506942,7.850621325,7.85068801,7.8506502,7.8506492,7.8507142,7.8507392,7.8507172,7.8507202,7.8506982,7.8507302,7.8507362,7.8507362,7.8507522,7.8507442,7.8507452,7.850727366,7.8507352,7.8507562,7.8507892,7.8507642,7.8507642,7.8507672,7.8507662,7.850763512,7.8507592,7.850746947,7.8507742,7.8507712,7.8507552,7.8507672,7.8507652,7.8507762,7.8507812,7.8507762,7.8507812,7.850778386,7.8507892,7.8507862,7.8507872,7.8507872
236,2000,8.0048,6.367772043,7.090691097,7.603311946,7.759226802,7.659591414,7.737764193,7.849913564,7.848642221,7.926924126,7.891303964,7.876950086,7.918190275,7.901564504,7.896703285,7.90401848,7.909222756,7.883227759,7.91631036,7.923917541,7.919847203,7.932255411,7.964200612,7.942084225,7.957887489,7.970120291,7.94423242,7.970210672,7.978747664,7.965946739,7.963350484,7.958212236,7.971777615,7.966495523,7.970270979,7.98592281,7.97602861,7.989822555,7.974290156,7.980934639,7.988804292,7.985227016,7.989875211,7.976688912,7.986742443,7.983287156,7.99243509,7.989986485,7.990517223,7.989445514,7.985054801,7.993531133,7.989232793,7.990230109,7.992531934,7.988939269,7.992895636,7.994574675,7.986916106,7.996746965,7.988555628,7.993195592,7.991465857,7.992028987,7.995366005,7.992450383,7.991022295,7.995626995,7.996590858,7.997719149,7.995989587,7.993805493,8.000639468,7.997560772,7.998197639,8.001559302,7.99892268,7.99918794,7.999424878,8.003571995,8.003824849,7.999431462,8.001060563,7.999670691,8.000584689,8.002416931,8.003543864,7.999452382,8.002871857,8.000578858,8.002203095,8.001028662,8.000651518,8.002756653,8.003847105,8.000849614,8.001526,8.001796536,8.002059141,8.00203422,8.001985046,8.001988436,8.003491765,8.002134665,8.003420252,8.00419081,8.003362466,8.003135004,8.003036,8.003547,8.003236751,8.002849705,8.00398,8.003525472,8.003441342,8.003327708,8.004312812,8.003854643,8.003735342,8.003251998,8.004098322,8.003886832,8.00455634,8.004593212,8.003784427,8.004438982,8.004268,8.003815794,8.004073,8.003995833,8.004193677,8.003769,8.003970847,8.004261,8.004673,8.004538488,8.004201796,8.004066,8.004370416,8.004105262,8.004323,8.004428615,8.004384923,8.004290322,8.0048,8.004393,8.004434,8.004645566,8.004496,8.004352,8.004436634,8.004151,8.004295,8.004518642,8.004355,8.004347,8.004485701,8.004684887,8.004572495,8.00464609,8.004573,8.004563963,8.004610948,8.004469,8.004674503,8.004694,8.004669,8.004612,8.004676,8.004659,8.004644,8.004658157,8.004667,8.004731146,8.004677,8.00472,8.0047,8.004692,8.004635132,8.004695828,8.004644,8.004657,8.004725,8.004741,8.004727,8.004726,8.004705,8.004739,8.00476,8.004748,8.004761,8.00476,8.004753,8.004740815,8.004743,8.004766,8.0048,8.004777,8.004772,8.004772,8.004777,8.004770068,8.004774,8.004757866,8.004785,8.004781,8.004765,8.004776,8.004773,8.004787,8.004791,8.004787,8.004793,8.004789195,8.0048,8.004797,8.004798,8.004798
237,2001,8.046,6.435618833,7.110917086,7.63456417,7.795900072,7.704785195,7.775115372,7.888741418,7.891811573,7.963150865,7.931249188,7.918095289,7.960397472,7.944603522,7.933909956,7.938213056,7.948382865,7.923578991,7.955119159,7.965057071,7.960541528,7.964796322,8.006992384,7.987734145,7.997747131,8.011350012,7.984856316,8.011588241,8.01860997,8.009426871,7.999063812,7.996195284,8.012543026,8.012077299,8.009169177,8.026440784,8.016762502,8.030997852,8.018545865,8.023134096,8.029559279,8.02292251,8.030820673,8.017237527,8.026867194,8.022332563,8.032622779,8.030752939,8.029752952,8.030732836,8.026812078,8.034160946,8.028932258,8.03031095,8.032554003,8.03165053,8.033695839,8.035628886,8.028219076,8.038141736,8.028799576,8.034027725,8.032505977,8.0329613,8.034751493,8.033006709,8.032861165,8.035778393,8.038650472,8.039086193,8.036595676,8.035682905,8.041748708,8.037529752,8.038748363,8.042555304,8.040512569,8.039739235,8.040321306,8.044980965,8.044966542,8.040392666,8.042379972,8.042157875,8.041529929,8.043481887,8.044945878,8.04065235,8.043960046,8.041522296,8.043360393,8.042585916,8.041739494,8.043852099,8.045035835,8.041628638,8.042745,8.043663591,8.043630938,8.043181423,8.043113417,8.043479352,8.044667839,8.043207092,8.044412364,8.045376231,8.044627016,8.044162513,8.043981,8.044802,8.04410192,8.044083676,8.045121,8.044697333,8.044457193,8.044453625,8.045485565,8.044836413,8.044837966,8.044401171,8.045170413,8.045092524,8.045790182,8.045782216,8.044929575,8.045575909,8.04549,8.044991401,8.045125,8.045215272,8.045487533,8.04495,8.045116599,8.045386,8.044761,8.045710533,8.04535498,8.045219,8.045511525,8.045272606,8.045524,8.045613121,8.04554496,8.045526344,8.046,8.045574,8.04557623,8.045791,8.04568,8.04545,8.045683703,8.045343,8.045488,8.045729343,8.04554,8.045632,8.045676248,8.045877727,8.045714528,8.045843275,8.045771,8.045783807,8.045822151,8.045701,8.045855599,8.045886,8.045863,8.045792,8.045889,8.045856,8.045814,8.045857684,8.045863,8.045929886,8.045874,8.045919,8.0459,8.045878,8.045829151,8.045899262,8.045827,8.045857,8.045918,8.045936,8.045933,8.045944,8.045905,8.045936,8.045959,8.045947,8.04596,8.045951,8.045952,8.045941413,8.045941,8.045965,8.046,8.045978,8.045972,8.04597,8.045976,8.045970288,8.045976,8.045957929,8.045985,8.04598,8.045961,8.045974,8.045972,8.045986,8.045992,8.045991,8.045993,8.045992871,8.045996,8.045997,8.045998,8.045998
238,2002,8.3037,6.68179707,7.271374864,7.895544002,8.058115652,7.954504322,8.024540374,8.150779524,8.147901753,8.223003087,8.190307273,8.173718768,8.220074636,8.206440882,8.191263404,8.195130588,8.204843683,8.17716397,8.214334598,8.214813216,8.212712141,8.21981313,8.259812396,8.243389492,8.255634212,8.269885693,8.239464176,8.269071566,8.275933807,8.269750123,8.251094539,8.251283419,8.268896966,8.269371002,8.266489808,8.284965584,8.272885686,8.288667877,8.280856667,8.279298602,8.287543612,8.280140809,8.288259902,8.275037075,8.284071517,8.277961806,8.291074844,8.288545151,8.284960557,8.288571611,8.284552862,8.29220644,8.285943507,8.287875805,8.28946774,8.288828191,8.291836573,8.292813098,8.284716353,8.295609972,8.287515575,8.291968105,8.290825355,8.290743613,8.292591393,8.291123039,8.293209128,8.293299518,8.296349953,8.29661332,8.29424637,8.292923524,8.299581417,8.294971621,8.295896901,8.30023657,8.296812887,8.296944231,8.29771945,8.302785321,8.302594177,8.298089021,8.299831932,8.299369294,8.299189828,8.30096991,8.302357401,8.297842353,8.301652345,8.299266449,8.300261805,8.300453001,8.299218375,8.301444953,8.302860264,8.29945504,8.300734,8.30088119,8.301201692,8.300712368,8.300915453,8.301565838,8.30241569,8.300773794,8.301675471,8.303188828,8.302456077,8.301726343,8.301801,8.302539,8.302114048,8.301731993,8.302677,8.302459829,8.302086203,8.301995645,8.303165049,8.302490806,8.302489051,8.30204232,8.302748318,8.302792781,8.303468025,8.303412989,8.3026108,8.303280086,8.303174,8.302647253,8.302749,8.30288108,8.303046776,8.302615,8.302991734,8.303098,8.302013,8.303382545,8.303274064,8.302913,8.303139634,8.302961059,8.303232,8.303305309,8.303217945,8.303363781,8.3037,8.303257,8.303208136,8.303543,8.303359,8.30322,8.303339064,8.303035,8.30318,8.303426781,8.303286,8.303385,8.303372607,8.303581366,8.303459975,8.303548905,8.303466,8.303468927,8.303510368,8.303405,8.30351596,8.303554105,8.30354,8.303502,8.303597,8.303548,8.303513,8.303558214,8.303561,8.303632405,8.303538,8.30361,8.303591,8.303582,8.303536171,8.303590363,8.303553,8.303555,8.303618,8.303625,8.303633,8.303642,8.303621,8.303633,8.303658,8.303644,8.30366,8.303649,8.303646,8.303639953,8.303642,8.303663,8.303656,8.303679,8.303672,8.303672,8.303677,8.30367472,8.303672,8.303658197,8.303684,8.303673,8.303663,8.303674,8.30367,8.303684,8.303689,8.303694,8.30369,8.303692946,8.303693,8.303697,8.303697,8.303698
239,2003,8.6427,7.007339838,7.42754981,8.226381782,8.396830348,8.291269274,8.353560419,8.48664908,8.482443955,8.558907022,8.527450012,8.507824649,8.555525859,8.53239075,8.523224689,8.529710514,8.541792244,8.516497129,8.556043804,8.553585067,8.550563284,8.556276787,8.593907807,8.578157453,8.593692086,8.607933951,8.576752884,8.607690375,8.613962235,8.605955729,8.590446534,8.587231285,8.608328829,8.602726731,8.599777959,8.62355794,8.610633756,8.627283801,8.613873993,8.617850602,8.62578366,8.617921986,8.627099409,8.612926596,8.621533447,8.615405082,8.62891461,8.626156951,8.62188204,8.627117603,8.623536603,8.631117554,8.622869809,8.626427365,8.627493673,8.627720693,8.630513344,8.630549309,8.625118309,8.634341175,8.625665426,8.630607838,8.629191036,8.629386413,8.631428341,8.630231668,8.628076258,8.632456674,8.635575382,8.635779937,8.632778629,8.630908689,8.638077393,8.633568198,8.633898013,8.639239338,8.633958874,8.635399828,8.636349506,8.641680484,8.641497962,8.636988904,8.638783462,8.638122864,8.638254304,8.639840825,8.641231218,8.636798617,8.640592306,8.637643331,8.640246843,8.639804709,8.638065164,8.640514444,8.641756889,8.638037746,8.639636,8.639694769,8.640030742,8.639710882,8.639788685,8.640902628,8.641414836,8.639848497,8.640438907,8.642137175,8.641464228,8.640670173,8.641299052,8.641479977,8.641037795,8.640624249,8.641545,8.641440945,8.640881138,8.640903264,8.642133521,8.641370545,8.641355473,8.640943919,8.641693934,8.641690587,8.642416926,8.642376323,8.641516795,8.642193264,8.642164,8.641599703,8.641624,8.641882709,8.641955825,8.641656,8.641933071,8.642051,8.640882,8.642367849,8.642280146,8.641865,8.642064744,8.641886877,8.642193,8.642287238,8.64218439,8.642241355,8.6427,8.642236,8.64223338,8.64245,8.642348,8.642189,8.642207442,8.642001,8.642173,8.642406793,8.642282,8.642351,8.642360135,8.642572595,8.642417229,8.642548804,8.642466,8.642453364,8.642494386,8.642426,8.642494392,8.642545,8.642538,8.6425,8.642583,8.642547,8.642498,8.642561311,8.642497,8.64263236,8.642562,8.642604,8.642585,8.642582,8.64250619,8.642601439,8.64255,8.642554,8.642618,8.642616,8.642636,8.642656,8.642599,8.64263,8.642647,8.642641,8.642658,8.642646,8.642646,8.642637406,8.642642,8.64266,8.642656,8.642682,8.642664,8.642668,8.642677,8.642674908,8.642668,8.642658314,8.642682,8.642672,8.64266,8.642672,8.642671,8.642682,8.642688,8.642692,8.64269,8.64269302,8.642693,8.642697,8.642697,8.642699
240,2004,9.0129,7.345973623,7.613911349,8.595194316,8.770824134,8.662771156,8.705789032,8.856454636,8.853046534,8.92819401,8.89737931,8.876540995,8.924432148,8.890334856,8.893124701,8.892242337,8.908313449,8.882276152,8.921831456,8.905207617,8.916151753,8.920146739,8.96146007,8.946179445,8.963396243,8.97793444,8.9445978,8.977745717,8.984442097,8.970038812,8.97161507,8.953261851,8.978752015,8.972194837,8.966040122,8.993325222,8.977430711,8.996503584,8.982386483,8.988922625,8.996390743,8.98188608,8.997486267,8.98300187,8.991700658,8.985966089,8.99937087,8.997871152,8.988937061,8.998006644,8.993038979,9.00118473,8.994078833,8.995676219,8.996466583,8.996784422,9.000553821,9.000223394,8.994544289,9.004145049,8.996884925,9.000721348,9.000111,8.999265766,9.001243251,9.000299857,8.999148732,9.001055349,9.004287679,9.006113442,9.003091018,9.001554939,9.0082054,9.003089696,9.004009655,9.009277636,9.005369648,9.005043601,9.006645407,9.011732905,9.011640878,9.006915671,9.008679898,9.008019419,9.008355505,9.009667384,9.011315169,9.008030316,9.010790896,9.008203457,9.007795761,9.010326704,9.007804616,9.010560828,9.011892577,9.007810961,9.009869,9.009892815,9.009523571,9.009584998,9.010014022,9.01086998,9.011551603,9.009848785,9.01004224,9.012204783,9.011381497,9.010948003,9.010898,9.01157,9.011341119,9.010760006,9.01178,9.011629052,9.010922102,9.011032739,9.01232569,9.01149208,9.011470508,9.011193214,9.011745072,9.011849219,9.012586086,9.012657323,9.011705059,9.012391117,9.012362,9.011791565,9.011676,9.012049321,9.012213286,9.011837,9.012195047,9.012233,9.010848,9.012550979,9.01247523,9.012057,9.012222853,9.012123141,9.012374,9.012461431,9.012342883,9.012411636,9.0129,9.012419,9.012364964,9.012641,9.012522,9.012365,9.012424037,9.012186,9.012359,9.012599806,9.012432,9.012301,9.012553515,9.012751225,9.012534284,9.012741365,9.012657,9.012651225,9.012679411,9.012627,9.012640179,9.012749,9.012738,9.012696,9.012741,9.012741,9.012702,9.012759408,9.012696,9.012829032,9.012718,9.0128,9.012789,9.012793,9.012691209,9.012820721,9.012699,9.012747,9.012812,9.01281,9.012836,9.012846,9.012799,9.012825,9.012845,9.012844,9.012859,9.01284,9.012842,9.012837396,9.012841,9.012856,9.012852,9.012882,9.012861,9.012861,9.012884,9.012875096,9.01287,9.012858532,9.012883,9.012872,9.012861,9.012867,9.012868,9.01288,9.012887,9.012887,9.01289,9.012893095,9.012893,9.012897,9.012897,9.012899
241,2005,9.2225,7.548948423,7.647399443,8.800181282,8.986040243,8.870410405,8.898878033,9.06695212,9.065176183,9.137042007,9.106121053,9.086035569,9.134300964,9.10898345,9.095864304,9.095990735,9.11701052,9.097132734,9.129135788,9.114461037,9.12165608,9.128794629,9.167279967,9.150392796,9.174066865,9.188200889,9.152684573,9.188203688,9.194472032,9.178440448,9.177788347,9.16127016,9.190683359,9.177455864,9.172894403,9.202052751,9.185721551,9.205751338,9.191256143,9.193440723,9.205958917,9.191664743,9.207802168,9.191405304,9.200886345,9.193636153,9.208674556,9.20844559,9.19661052,9.206108181,9.202502376,9.210788523,9.206931523,9.203076845,9.20840772,9.205865967,9.210003211,9.209336367,9.203536031,9.213142353,9.207073106,9.210512239,9.212547,9.208390749,9.208665371,9.209357114,9.208886232,9.210063026,9.212474599,9.215445511,9.212245895,9.210564594,9.217881654,9.212217099,9.212144378,9.218654182,9.214457807,9.214320384,9.216132615,9.221130732,9.221152416,9.216422302,9.218120638,9.217095245,9.217874421,9.219196111,9.220995191,9.217613507,9.220369357,9.217954677,9.217312656,9.219579792,9.216922462,9.220160014,9.221305631,9.217097477,9.219449,9.219205659,9.219353445,9.219242578,9.219657058,9.220224171,9.221163566,9.219195412,9.219763082,9.221839201,9.220937276,9.220643171,9.220454,9.221171,9.220660184,9.220308051,9.221354,9.221174167,9.22043211,9.220665022,9.221888082,9.221147618,9.220988107,9.220781121,9.221037089,9.22151985,9.222105539,9.222144305,9.22133468,9.22201672,9.222001,9.22146837,9.221304,9.221685052,9.221733339,9.221383,9.221685183,9.221743,9.220449,9.222135096,9.222066316,9.221601,9.221853963,9.221775585,9.222058,9.221949252,9.222022152,9.222029096,9.2225,9.222002,9.22194122,9.222227823,9.222108,9.22187,9.222030133,9.221758,9.221951,9.222193819,9.222001,9.221752,9.222139969,9.222321096,9.222204966,9.222342772,9.22225,9.22225271,9.222306638,9.222223,9.222251088,9.222374,9.222338,9.222303,9.222334,9.222341,9.222286,9.222359505,9.222291,9.222429661,9.222336,9.222398,9.222387,9.222385,9.222291229,9.2223968,9.222312,9.222343,9.222411,9.22238,9.222436,9.222458,9.222408,9.222423,9.222442,9.222441,9.222456,9.22244,9.222446,9.222437508,9.22244,9.222451,9.222452,9.222483,9.222462,9.222461,9.222484,9.222475283,9.222469,9.222458649,9.222482,9.222467,9.222467,9.222465,9.222469,9.222479,9.222484,9.222485,9.22249,9.22249317,9.222492,9.222497,9.222497,9.222499
242,2006,9.455,7.803512276,7.714348249,9.0165957,9.215371891,9.109249835,9.111246732,9.300107075,9.299172931,9.364205694,9.341560904,9.31986785,9.36301378,9.333105189,9.324933074,9.317502575,9.347827335,9.327924151,9.361674026,9.33728931,9.356588809,9.360446696,9.39450619,9.378130681,9.407869399,9.420488686,9.387051216,9.421182927,9.426320198,9.407344707,9.411288187,9.392850198,9.422422233,9.406959738,9.406165484,9.43421047,9.415773274,9.437489859,9.421774772,9.427652521,9.438647549,9.428203862,9.44035091,9.424303374,9.434012465,9.428305283,9.440836458,9.438783569,9.427944768,9.438077365,9.436844456,9.443349539,9.436336129,9.434970226,9.438389364,9.437540496,9.442616353,9.441525068,9.437323238,9.444326254,9.438037947,9.442858957,9.443252,9.440626005,9.437752138,9.442007659,9.440578493,9.442052727,9.447286379,9.447814731,9.444774474,9.443560666,9.450576199,9.443621952,9.443424102,9.451067683,9.444343238,9.447113902,9.448578206,9.453336209,9.453627252,9.448831197,9.450254689,9.449699753,9.450321363,9.45174228,9.453521026,9.44979075,9.452733151,9.45096278,9.448967684,9.45217116,9.449397532,9.452432921,9.453798693,9.449245345,9.452043,9.450927713,9.451511889,9.451781207,9.451840281,9.452451815,9.453607169,9.451677045,9.452002271,9.454281076,9.453199758,9.452499992,9.453141,9.453707,9.452989339,9.452755684,9.453951,9.453869427,9.453126899,9.453087995,9.454390916,9.45354887,9.453793187,9.453166785,9.453395471,9.453975861,9.454576067,9.454553663,9.453794261,9.454477401,9.454515,9.453933217,9.453825,9.454136353,9.454261465,9.453872,9.454329662,9.454182,9.4531,9.454521694,9.454525367,9.45401,9.453987079,9.454272395,9.454588,9.454349512,9.454437,9.454545244,9.455,9.454484,9.454431183,9.454691971,9.454612,9.454364,9.454590473,9.454259,9.454444,9.454629849,9.454558,9.454382,9.454633515,9.454816456,9.454672114,9.454836138,9.454705,9.45474951,9.454812698,9.454723,9.454727438,9.454832,9.454838,9.454815,9.454829,9.454822,9.454787,9.454859602,9.454784,9.454926693,9.454793,9.454895,9.454888,9.454879,9.454851273,9.454898197,9.4548,9.454851,9.454904,9.454871,9.454932,9.45495,9.4549,9.454921,9.454941,9.454937,9.454955,9.454941,9.454945,9.454936927,9.454938,9.45495,9.454951,9.454988,9.454956,9.454961,9.454987,9.454975526,9.454965,9.454957502,9.454982,9.454961,9.454967,9.454961,9.454967,9.454977,9.454982,9.454987,9.45499,9.454993215,9.454992,9.454997,9.454998,9.454999
243,2007,9.6759,8.003293657,7.80315146,9.238038697,9.443535561,9.320407564,9.305292963,9.523266607,9.513721897,9.584097595,9.56540971,9.542795932,9.584096371,9.54904403,9.544953818,9.535803432,9.566772691,9.541251152,9.578487677,9.570412241,9.575345224,9.573043762,9.613683548,9.590546095,9.628796512,9.64089336,9.601190962,9.643013493,9.646303796,9.628343843,9.634981923,9.612919152,9.64339095,9.625161684,9.626000449,9.658574886,9.633366112,9.658550129,9.639528899,9.646314854,9.659882362,9.659117313,9.661451063,9.644624799,9.655631826,9.650171523,9.660686887,9.660986607,9.64844986,9.659475644,9.656586661,9.664684087,9.657679393,9.655464745,9.659625372,9.656602252,9.664063655,9.660646143,9.658902068,9.66758713,9.658760288,9.663282291,9.662931,9.662433916,9.658733125,9.662890958,9.657963734,9.662174867,9.66647761,9.668868874,9.665921866,9.664007965,9.670485545,9.664261865,9.663554035,9.671588377,9.663899351,9.666706481,9.669119484,9.674162889,9.674541224,9.669435928,9.671130805,9.668593763,9.671183569,9.672806773,9.674120995,9.670455035,9.673544108,9.672147308,9.669083378,9.673216044,9.670049287,9.6726034,9.674508021,9.670245247,9.673339,9.672576624,9.672407898,9.672583594,9.672966258,9.673296183,9.674331997,9.672585437,9.672377965,9.675025466,9.674277044,9.673274645,9.674116,9.673632,9.673935943,9.673569509,9.674855,9.674783914,9.673553288,9.673727161,9.675390282,9.674306292,9.674572684,9.674031586,9.674341503,9.674343794,9.675437059,9.675280839,9.674658069,9.675303061,9.67541,9.674796954,9.674231,9.674941458,9.675100871,9.674746,9.675198379,9.674957732,9.674364,9.675400306,9.675420505,9.674894,9.674721061,9.675153351,9.675414,9.675160374,9.675339,9.675413258,9.6759,9.675363,9.675255621,9.675569123,9.675453,9.675256,9.675486039,9.67513,9.675334,9.675465892,9.675528,9.675266,9.675528061,9.675728684,9.675588554,9.675715529,9.675546,9.675635576,9.67570434,9.675613,9.675579804,9.675759,9.675734,9.675712,9.675726,9.675701,9.67569,9.675752026,9.675667,9.675817474,9.675687,9.675789,9.675774,9.67577,9.675747338,9.675798464,9.675725,9.675753,9.675804,9.675762,9.675831,9.675845,9.67582,9.675818,9.675837,9.675835,9.675853,9.675829,9.675841,9.675845205,9.675831,9.675849,9.67585,9.675888,9.675872,9.67585,9.675873,9.675875862,9.675869,9.675858044,9.675882,9.675855,9.675864,9.675859,9.675866,9.675877,9.675884,9.675887,9.675889,9.675893338,9.675892,9.675897,9.675897,9.675899
244,2008,9.8235,8.204902936,7.810620659,9.376803937,9.590228621,9.487280152,9.424329246,9.674806761,9.666407503,9.734653736,9.715047376,9.693524571,9.733394924,9.688499385,9.688953147,9.677509249,9.71312407,9.68545891,9.719694119,9.705504255,9.73162658,9.709536638,9.760973717,9.739078277,9.775606575,9.789946132,9.752519442,9.790693542,9.794696894,9.772161026,9.777460151,9.76124118,9.789919529,9.77020158,9.768233062,9.804305643,9.781099278,9.805570192,9.781478021,9.793742401,9.807798358,9.798345238,9.809620089,9.793171059,9.803415828,9.797634287,9.808740295,9.809519932,9.792592664,9.805309483,9.802402848,9.812172714,9.807503925,9.801038683,9.809395171,9.804171763,9.811296313,9.808034461,9.807131806,9.813824618,9.804946458,9.811115258,9.807787,9.80839589,9.805962583,9.810572531,9.805247436,9.809057865,9.812400304,9.815927075,9.813240088,9.811821306,9.818677916,9.811136225,9.811465378,9.819357216,9.812006907,9.815428754,9.817051152,9.822051246,9.822083412,9.816858782,9.818052771,9.815398896,9.818527289,9.820444529,9.821439885,9.817968063,9.821263969,9.81874589,9.816544213,9.82139332,9.817845547,9.820220337,9.821978496,9.817488817,9.820963,9.819940878,9.820846485,9.820228216,9.82055796,9.820794838,9.821991812,9.820526989,9.819778903,9.822713524,9.821261827,9.821063897,9.821701,9.821046,9.82150393,9.821123566,9.822334,9.822364073,9.821175307,9.821319032,9.82292534,9.82174881,9.822206596,9.821751915,9.821885528,9.822019036,9.823005777,9.82235384,9.822308609,9.82290506,9.822856,9.822332436,9.822192,9.822456075,9.822722435,9.822271,9.822585337,9.822461521,9.821585,9.822919611,9.822971696,9.822472,9.822338752,9.822750237,9.823034,9.822741372,9.822789,9.822990019,9.821484,9.822955,9.822854319,9.823137227,9.823016,9.822593,9.823084395,9.822775,9.82292,9.823026602,9.823191,9.82294,9.823059972,9.823353966,9.823260437,9.823322566,9.823075,9.82320331,9.823280825,9.823218,9.823161816,9.823354,9.823336,9.823328,9.82332,9.823323,9.823283,9.823355945,9.823247,9.823420622,9.82327,9.823386,9.823364,9.823381,9.823389369,9.823390633,9.823311,9.823353,9.8234,9.823372,9.823431,9.823443,9.823418,9.823416,9.823438,9.823431,9.823451,9.823448,9.823441,9.823440091,9.823444,9.823448,9.823445,9.823488,9.823471,9.823455,9.823474,9.823484058,9.823467,9.82345832,9.823482,9.823453,9.82347,9.823459,9.823465,9.823477,9.823482,9.823487,9.823487,9.823493507,9.823494,9.823497,9.823497,9.823498
